,Period,Correlation,Ticker1,Ticker2,20d_Volume1,20d_Volume2,close_SD1,close_SD2,Sector1_basic-materials,Sector1_communication-services,Sector1_consumer-cyclical,Sector1_consumer-defensive,Sector1_energy,Sector1_financial-services,Sector1_healthcare,Sector1_industrials,Sector1_real-estate,Sector1_technology,Sector1_utilities,Sector2_basic-materials,Sector2_communication-services,Sector2_consumer-cyclical,Sector2_consumer-defensive,Sector2_energy,Sector2_financial-services,Sector2_healthcare,Sector2_industrials,Sector2_real-estate,Sector2_technology,Sector2_utilities
323,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.06604455379839312,PSX,PVH,2455080.0,931465.0,1.3846298236564614,3.8607656514883852,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
324,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.20000619071021827,PVH,PWR,931465.0,856940.0,3.8607656514883852,3.7776898033772115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
325,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2778889747248774,PWR,PX,856940.0,456940.0,3.7776898033772115,0.12076423205761447,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
326,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.663043564630349,PX,PXD,456940.0,2135020.6,0.12076423205761447,2.846838246676369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
327,2024-05-02 00:00:00 : 2024-04-04 00:00:00,-0.36141633959069974,PXD,PYPL,2135020.6,12566860.0,2.846838246676369,2.6823485482968445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
328,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.11644398587457173,PYPL,QCOM,12566860.0,11893160.0,2.6823485482968445,7.189425214265167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
329,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.360516743124383,QCOM,QRVO,11893160.0,1524135.0,7.189425214265167,7.272361033171049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
330,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2718464589503101,QRVO,RCL,1524135.0,1951650.0,7.272361033171049,4.005840919108014,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
331,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2009697243094993,RCL,REG,1951650.0,1058815.0,4.005840919108014,0.7767497093226157,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
332,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.559564503473625,REG,REGN,1058815.0,483325.0,0.7767497093226157,31.565029710360378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
333,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.26545460604406834,REGN,RF,483325.0,7264315.0,31.565029710360378,0.28635806217697485,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
334,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4830367486845922,RF,RHI,7264315.0,3618835.0,0.28635806217697485,0.7276238106483894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.06410072441255074,RHI,RJF,3618835.0,957760.0,0.7276238106483894,1.863369274033408,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
336,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.09125572429660585,RJF,RL,957760.0,890570.0,1.863369274033408,2.3461737331290156,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
337,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2620776566316197,RL,RMD,890570.0,1287540.0,2.3461737331290156,9.590759646265038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
338,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7599273415746296,RMD,ROK,1287540.0,913570.0,9.590759646265038,3.784792272833153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
339,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.485807952261074,ROK,ROP,913570.0,504110.0,3.784792272833153,10.802158171222608,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8721015372060201,ROP,ROST,504110.0,2572645.0,10.802158171222608,3.41888688868733,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
341,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7223078146149222,ROST,RRC,2572645.0,2436540.0,3.41888688868733,1.2971248255321821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
342,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.7694229835534596,RRC,RSG,2436540.0,1042850.0,1.2971248255321821,3.6847212096828783,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
343,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.058653781180197435,RSG,SBAC,1042850.0,799390.0,3.6847212096828783,2.8735139923615782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5617248120085137,SBAC,SBUX,799390.0,11223185.0,2.8735139923615782,1.3065658083394398,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
345,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.35402830944964714,SBUX,SCHW,11223185.0,6099890.0,1.3065658083394398,0.947415853456572,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
346,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.10417186582757218,SCHW,SEE,6099890.0,1347160.0,0.947415853456572,1.4374538196931947,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
347,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.3813679634925831,SEE,SHW,1347160.0,2084790.0,1.4374538196931947,4.097024263744745,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
348,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.23708902921411462,SHW,SIG,2084790.0,1134520.0,4.097024263744745,8.551104023792169,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
349,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.30683869144433823,SIG,SJM,1134520.0,1482825.0,8.551104023792169,2.240019906855719,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
350,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4582103350697655,SJM,SLB,1482825.0,15150865.0,2.240019906855719,1.2710602978017003,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
351,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.11290187077224216,SLB,SLG,15150865.0,794490.0,1.2710602978017003,2.053331293062999,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
352,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.07248245233482103,SLG,SNA,794490.0,273755.0,2.053331293062999,2.5593568139009966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
353,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2333366130738824,SNA,SNPS,273755.0,945685.0,2.5593568139009966,17.560732471091796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
354,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5094018544175599,SNPS,SO,945685.0,4149200.0,17.560732471091796,0.8859427124538864,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
355,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5278974637591084,SO,SPG,4149200.0,1660765.0,0.8859427124538864,2.4957099058624963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
356,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.18095831719245145,SPG,SPGI,1660765.0,1008435.0,2.4957099058624963,7.135190616841211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
357,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.46866810924438457,SPGI,SRCL,1008435.0,3516015.0,7.135190616841211,3.037958953509935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
358,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.38678441209707287,SRCL,SRE,3516015.0,2941540.0,3.037958953509935,0.8066803703159863,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.06505172348934093,SRE,STI,2941540.0,1310230.0,0.8066803703159863,0.6601703866355281,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
360,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.31568977082088756,STI,STT,1310230.0,2077545.0,0.6601703866355281,1.3998579573168293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
361,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.8742381350109137,STT,STX,2077545.0,2548150.0,1.3998579573168293,4.844710772934981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
362,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7746526273236957,STX,STZ,2548150.0,1170700.0,4.844710772934981,6.343817925915101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
363,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.1505332154177972,STZ,SWK,1170700.0,1360015.0,6.343817925915101,1.6336492246283218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
364,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.056710199973676996,SWK,SWKS,1360015.0,2818020.0,1.6336492246283218,7.006569485193226,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
365,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4332965578372716,SWKS,SYF,2818020.0,3731785.0,7.006569485193226,1.0143939402886442,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
366,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.33516845271166773,SYF,SYK,3731785.0,1200665.0,1.0143939402886442,3.4273363255140383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
367,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.33844939287992654,SYK,SYY,1200665.0,3729170.0,3.4273363255140383,0.9918724555518205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
368,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.729466446780204,SYY,T,3729170.0,35099415.0,0.9918724555518205,0.4129559550921724,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
369,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.018178197942526085,T,TAP,35099415.0,2818645.0,0.4129559550921724,1.3362357621268661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
370,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4822535516297236,TAP,TDG,2818645.0,219505.0,1.3362357621268661,16.956493179656167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.34405682627255957,TDG,TEL,219505.0,1654035.0,16.956493179656167,1.2056000170110979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
372,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.12168431522782357,TEL,TGT,1654035.0,4068445.0,1.2056000170110979,3.414979845213791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
373,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.556159901430315,TGT,TJX,4068445.0,7002905.0,3.414979845213791,2.7315260711164315,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
374,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.26711289782561903,TJX,TMO,7002905.0,1586340.0,2.7315260711164315,7.256245353887685,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
375,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6490488315214704,TMO,TPR,1586340.0,2459840.0,7.256245353887685,0.941792973084752,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
376,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5478951360111257,TPR,TRIP,2459840.0,2022055.0,0.941792973084752,0.32830578978267994,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
377,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.298462381410918,TRIP,TROW,2022055.0,1070785.0,0.32830578978267994,1.250453073262314,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
378,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.042818675739367,TROW,TRV,1070785.0,1374785.0,1.250453073262314,2.4766193376426315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
379,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.07580753649183204,TRV,TSCO,1374785.0,1210705.0,2.4766193376426315,7.207943957476308,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.36843657791016693,TSCO,TSN,1210705.0,2402180.0,7.207943957476308,1.0544878125057198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.41087094865732154,TSN,TXN,2402180.0,4994910.0,1.0544878125057198,1.5797634486328842,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
382,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2752515134946534,TXN,TXT,4994910.0,1018035.0,1.5797634486328842,0.6297337722932578,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
383,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7394328845417946,TXT,UA,1018035.0,2927776.0,0.6297337722932578,0.10440782829776626,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.9706196316958297,UA,UAA,2927776.0,9014140.0,0.10440782829776626,0.11829938852382212,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.224710048833409,UAA,UAL,9014140.0,7083630.0,0.11829938852382212,1.8255832705914632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
386,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.6337887644264941,UAL,UDR,7083630.0,2029590.0,1.8255832705914632,0.931409324021367,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
387,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7096156616210754,UDR,UHS,2029590.0,624105.0,0.931409324021367,2.403689981465906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
388,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.26019171223174087,UHS,ULTA,624105.0,1073330.0,2.403689981465906,4.649388808084639,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.46356723011149786,ULTA,UNH,1073330.0,4170830.0,4.649388808084639,7.360747484458824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
390,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.1704160715068671,UNH,UNM,4170830.0,1098105.0,7.360747484458824,1.448433576837021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
391,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8270518017645948,UNM,UNP,1098105.0,2623945.0,1.448433576837021,2.828451661186083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
392,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6473409392566216,UNP,UPS,2623945.0,4224295.0,2.828451661186083,1.4274756283882997,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
393,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2989730776443546,UPS,URI,4224295.0,655675.0,1.4274756283882997,12.355281037767053,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5214511850054393,URI,USB,655675.0,8439730.0,12.355281037767053,0.5382697871257373,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.019067662076084187,USB,V,8439730.0,8646730.0,0.5382697871257373,2.5777287910544273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
396,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4246206924392354,V,VFC,8646730.0,8591405.0,2.5777287910544273,0.5946619489143502,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
397,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.38054286103846546,VFC,VLO,8591405.0,3207295.0,0.5946619489143502,2.400000560689109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
398,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.1492386264257592,VLO,VMC,3207295.0,778390.0,2.400000560689109,3.5341268268643047,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
399,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.029925261315462057,VMC,VNO,778390.0,1837760.0,3.5341268268643047,0.8620810989236358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.781502839336725,VNO,VRSK,1837760.0,808195.0,0.8620810989236358,7.136392839020905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
401,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7682784651552519,VRSK,VRSN,808195.0,728910.0,7.136392839020905,3.332313430866517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
402,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8935071198385649,VRSN,VRTX,728910.0,1296440.0,3.332313430866517,12.078618092866073,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
403,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.5722863597230192,VRTX,VTR,1296440.0,2451260.0,12.078618092866073,0.6501064111324908,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4338032452959819,VTR,VZ,2451260.0,17761195.0,0.6501064111324908,0.6918703109859631,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
405,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.10717958938248033,VZ,WAT,17761195.0,556590.0,0.6918703109859631,9.476488549151995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
406,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.2583223306167405,WAT,WBA,556590.0,12674945.0,9.476488549151995,0.32680076218549925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
407,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.4339734118708979,WBA,WDC,12674945.0,5228310.0,0.32680076218549925,1.7748643212323396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
408,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.5994424105524631,WDC,WEC,5228310.0,2303185.0,1.7748643212323396,1.1263138930489875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
409,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4410019055496463,WEC,WFC,2303185.0,19211780.0,1.1263138930489875,0.8408591554396568,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
410,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.21035922304544555,WFC,WHR,19211780.0,1740835.0,0.8408591554396568,3.372625065557919,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
411,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.30772063437417135,WHR,WM,1740835.0,2038690.0,3.372625065557919,4.047539885231689,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
412,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6945016704963165,WM,WMB,2038690.0,6241690.0,4.047539885231689,0.7122582011699717,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
413,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8570721168007908,WMB,WMT,6241690.0,15435825.0,0.7122582011699717,1.0316590431986543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
414,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.565561795876327,WMT,WRK,15435825.0,2725535.0,1.0316590431986543,1.748980099547193,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
415,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.6848809241946117,WRK,WU,2725535.0,3714450.0,1.748980099547193,0.29726928717675494,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
416,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7948456861318107,WU,WY,3714450.0,3634285.0,0.29726928717675494,0.4838347394828806,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
417,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.8514693555522866,WY,WYNN,3634285.0,1863185.0,0.4838347394828806,2.114892704783421,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
418,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7653481619873096,WYNN,XEL,1863185.0,3628955.0,2.114892704783421,0.8369963278975435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
419,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4705310378097489,XEL,XOM,3628955.0,18149385.0,0.8369963278975435,2.157215305129572,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
420,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.40138874906001165,XOM,XRAY,18149385.0,2622175.0,2.157215305129572,1.032128353675875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
421,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.7395467759323114,XRAY,XRX,2622175.0,1703100.0,1.032128353675875,0.5204832125897317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4047210791263055,XRX,XYL,1703100.0,1316440.0,0.5204832125897317,1.36065729743361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
423,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.09620133558242269,XYL,YUM,1316440.0,1958980.0,1.36065729743361,2.712288608445079,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
424,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.4701341595885576,YUM,ZBH,1958980.0,1814395.0,2.712288608445079,3.1722845578130348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
425,2024-06-26 00:00:00 : 2024-05-28 00:00:00,0.2506199134673552,ZBH,ZION,1814395.0,1420295.0,3.1722845578130348,0.6286609850273911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
426,2024-06-26 00:00:00 : 2024-05-28 00:00:00,-0.32345288422786694,ZION,ZTS,1420295.0,2465305.0,0.6286609850273911,3.300110526078925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
